0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0000555555555555556,0.000361111111111111
7.84607526881721,0.949464285714286,0,0,0,0,0,0,0.0754444444444445,3.90782258064516,13.3476944444444,12.7478888888889
74.9175537634409,51.7361904761905,16.4584139784946,5.59116666666666,1.3019623655914,0.0645,0.103010752688172,2.71916666666667,26.4686944444444,82.1540591397849,103.455747126437,78.4208064516129
265.159677419355,215.709255952381,167.227446236559,123.397583333333,79.8556720430108,40.97,37.7181989247312,92.9486021505376,158.716888888889,260.228602150538,275.014540229885,209.136559139785
458.927446236559,416.240327380952,383.624274193548,326.578194444445,241.948978494624,168.195222222222,151.241478494624,261.620134408602,317.068305555556,445.571317204301,458.348132183908,359.772661290323
611.635053763441,610.011369047619,579.278333333333,495.243611111111,391.089086021505,295.313694444444,294.246666666667,432.524623655914,471.858111111111,628.840215053764,607.980057471264,492.945161290323
757.193064516129,742.519880952381,726.988709677419,602.08525,526.334596774194,363.820333333333,409.588306451613,583.448548387097,629.232916666667,743.293333333333,718.207126436781,605.73064516129
842.570268817205,838.727202380953,771.78497311828,681.20975,560.105,449.503361111111,467.167805555556,652.837392473118,744.901551724138,766.201747311828,786.514638888889,646.70059139785
834.863467741935,889.353779761905,787.744596774193,694.62075,549.344086021505,475.424333333333,490.104388888889,655.386693548387,774.384568965517,758.941344086022,776.738638888889,647.469596774194
772.740376344086,831.686488095238,706.21064516129,615.969916666667,472.578279569893,427.559388888889,448.321305555555,600.476989247312,699.305517241379,673.802446236559,720.829194444444,615.787150537634
681.256559139785,707.656011904762,582.211720430107,516.615027777778,377.666021505376,351.83325,352.761,480.016075268817,574.057902298851,568.842123655914,602.146305555556,541.929569892473
531.597231182796,555.217142857143,459.719623655914,352.111833333333,230.870564516129,223.128472222222,229.138138888889,322.415887096774,405.011637931034,391.321182795699,418.947472222222,430.848467741935
328.17314516129,348.67181547619,263.54873655914,179.521527777778,92.0540053763441,80.21925,101.478388888889,150.862258064516,196.53425,206.618924731183,236.966222222222,261.992096774194
132.345672043011,142.156845238095,88.1889247311828,32.2100555555556,5.44083333333333,3.17730555555556,9.06627777777778,24.5894892473118,45.8370277777778,61.6299193548387,81.6270833333333,113.492284946237
38.2136559139785,28.0324404761905,7.25486559139785,0.260416666666667,0,0,0,0,0.980972222222222,5.3666935483871,17.34375,34.6177150537635
2.6716935483871,0.543214285714286,0,0,0,0,0,0,0,0,0.0415555555555556,2.29720430107527
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
