0;0;0;0;0;0.002529857319796424;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.1023758643692832;0.06680642940722514;0.01270497650741956;0;0;0;0;0;0;0.05107412157225331;0.09669205158000796;0.1186125267948912
0.5118634333235998;0.4607007229767389;0.3839158106777734;0.2631221977308202;0.1859009185016144;0.06784505203372838;0.1562364105758259;0.2270959388859761;0.3427236788055296;0.4226712331453185;0.488938685010084;0.5076698999009942
0.9746589116199879;0.9175076348495909;0.8298202461132003;0.6591629623660418;0.5573120574494215;0.4848467778102976;0.5043848394067647;0.6096900828134222;0.7752969906355119;0.8588355882260278;0.935490306409504;0.9450662486003886
1.434526081637503;1.378807295283284;1.289683380001439;1.078666134676587;0.9607358956500286;0.8660017520244511;0.8883336043950241;1.018864715791119;1.225688180661276;1.302517760813187;1.381267747372211;1.378222847697314
1.826516140496984;1.776018578261181;1.690763005787608;1.450294544308876;1.322686497065258;1.210377658340968;1.23420821121692;1.383270407296417;1.620737464606682;1.686280322671173;1.76235842939539;1.746646318807545
2.09032001889677;2.04493739160782;1.964323668016957;1.706014806958602;1.573494628894186;1.449903444074998;1.474399191778311;1.634760118850527;1.891057472562931;1.946776099862692;2.019271650988401;1.994270432504869
2.183368612367245;2.140054209329415;2.061413982865604;1.797138920830319;1.663149723912023;1.535668369707079;1.560342414369525;1.724495864745282;1.987139597942893;2.039025497044082;2.10996308578662;2.08155936330548
2.09032001889677;2.04493739160782;1.964323668016957;1.706014806958602;1.573494628894186;1.449903444074998;1.474399191778311;1.634760118850527;1.891057472562931;1.946776099862692;2.019271650988401;1.994270432504869
1.826516140496984;1.776018578261181;1.690763005787608;1.450294544308876;1.322686497065258;1.210377658340968;1.23420821121692;1.383270407296417;1.620737464606682;1.686280322671173;1.76235842939539;1.746646318807545
1.434526081637503;1.378807295283285;1.28968338000144;1.078666134676587;0.9607358956500288;0.8660017520244511;0.8883336043950243;1.018864715791119;1.225688180661276;1.302517760813187;1.381267747372211;1.378222847697314
0.9746589116199879;0.9175076348495911;0.8298202461132002;0.6591629623660418;0.5573120574494215;0.4848467778102978;0.5043848394067649;0.6096900828134222;0.7752969906355121;0.858835588226028;0.9354903064095045;0.9450662486003886
0.5118634333235998;0.4607007229767393;0.3839158106777739;0.2631221977308202;0.1859009185016146;0.06784505203372847;0.1562364105758262;0.2270959388859761;0.3427236788055296;0.4226712331453188;0.488938685010084;0.5076698999009942
0.102375864369283;0.06680642940722532;0.01270497650741988;0;0;0;0;0;0;0.05107412157225331;0.09669205158000818;0.118612526794891
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
